,War,Comedy,Documentary,IMAX,Children,Crime,Horror,(no genres listed),Sci-Fi,Animation,Musical,Adventure,Western,Thriller,Drama,Romance,Action,Mystery,Fantasy,Film-Noir,movie name
5046,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Pat Garrett and Billy the Kid (1973)
5047,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,"Last Man on Earth, The (Ultimo uomo della Terra, L') (1964)"
5048,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,"Duck, You Sucker (1971)"
5049,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,Bring Me the Head of Alfredo Garcia (1974)
5050,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,Ride the High Country (1962)
5051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Master of the Flying Guillotine (Du bi quan wang da po xue di zi) (1975)
5052,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,Frankenstein Must Be Destroyed (1969)
5053,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Gidget (1959)
5054,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Desperate Living (1977)
5055,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,Stray Dog (Nora inu) (1949)
5056,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,"Hidden Fortress, The (Kakushi-toride no san-akunin) (1958)"
5057,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,High and Low (Tengoku to jigoku) (1963)
5058,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,"People Under the Stairs, The (1991)"
5059,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Dark Days (2000)
5060,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Zelig (1983)
5061,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Shame (Skammen) (1968)
5062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"Silence, The (Tystnaden) (1963)"
5063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Winter Light (Nattvardsgästerna) (1963)
5064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Through a Glass Darkly (Såsom i en spegel) (1961)
5065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,The Magician (1958)
5066,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"Killers, The (1946)"
5067,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,"Night of the Iguana, The (1964)"
5068,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,Nightbreed (1990)
5069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Ken Park (2002)
5070,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Monterey Pop (1968)
5071,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,"Bridge Too Far, A (1977)"
5072,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,Infernal Affairs (Mou gaan dou) (2002)
5073,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,"Tale of Two Sisters, A (Janghwa, Hongryeon) (2003)"
5074,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Broadway Danny Rose (1984)
5075,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,From Beyond (1986)
5076,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Robot Jox (1990)
5077,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Dolls (1987)
5078,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Space Truckers (1996)
5079,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,Death Race 2000 (1975)
5080,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"Bucket Of Blood, A (1959)"
5081,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,Brigadoon (1954)
5082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"Power of One, The (1992)"
5083,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Weather Underground, The (2002)"
5084,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Kikujiro (Kikujirô no natsu) (1999)
5085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"Spring, Summer, Fall, Winter... and Spring (Bom yeoreum gaeul gyeoul geurigo bom) (2003)"
5086,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,"Phantom Tollbooth, The (1970)"
5087,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,"Getaway, The (1972)"
5088,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,Dark Water (Honogurai mizu no soko kara) (2002)
5089,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,"Thing Called Love, The (1993)"
5090,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,The Thief (1997)
5091,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,How to Steal a Million (1966)
5092,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,"Stendhal Syndrome, The (Sindrome di Stendhal, La) (1996)"
5093,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Mean Streets (1973)
5094,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Jack the Bear (1993)
5095,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,I Am a Fugitive from a Chain Gang (1932)
5096,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,Hamburger Hill (1987)
5097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Sweet Bird of Youth (1962)
5098,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,Frankenstein Unbound (1990)
5099,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,Shiri (Swiri) (1999)
5100,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,Bad Day at Black Rock (1955)
5101,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,In China They Eat Dogs (I Kina spiser de hunde) (1999)
5102,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,Delta Force 2 (Delta Force 2: The Colombian Connection) (1990)
5103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Crossroads (1986)
5104,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Seducing Doctor Lewis (Grande séduction, La) (2003)"
5105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,Sunrise: A Song of Two Humans (1927)
5106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Shock Corridor (1963)
5107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Au revoir les enfants (1987)
5108,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Pursuit of Happiness (2001)
5109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,Gladiator (1992)
5110,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,Indestructible Man (1956)
5111,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,"Wasp Woman, The (1959)"
5112,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,Attack of the Giant Leeches (1959)
5113,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Dead or Alive: Hanzaisha (1999)
5114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Lola Montès (1955)
5115,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,Charly (1968)
5116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Lust for Life (1956)
5117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"Dolce Vita, La (1960)"
5118,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,Jin Roh: The Wolf Brigade (Jin-Rô) (1998)
5119,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Rush (1991)
5120,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,Captain Blood (1935)
5121,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,*batteries not included (1987)
5122,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Educating Rita (1983)
5123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Sansho the Bailiff (Sanshô dayû) (1954)
5124,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Zazie dans le métro (1960)
5125,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"Americanization of Emily, The (1964)"
5126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Anne of the Thousand Days (1969)
5127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,"Avventura, L' (Adventure, The) (1960)"
5128,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Beyond the Valley of the Dolls (1970)
5129,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,Hiroshima Mon Amour (1959)
5130,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,Ugetsu (Ugetsu monogatari) (1953)
5131,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,"Day of the Jackal, The (1973)"
5132,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Night of the Living Dead (1990)
5133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"Maltese Falcon, The (a.k.a. Dangerous Female) (1931)"
5134,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,I Love You Again (1940)
5135,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,Safety Last! (1923)
5136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,While the City Sleeps (1956)
5137,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Little Murders (1971)
5138,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Viridiana (1961)
5139,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,Masterminds (1997)
5140,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,1,0,0,Lupin III: The Castle Of Cagliostro (Rupan sansei: Kariosutoro no shiro) (1979)
5141,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,Arizona Dream (1993)
5142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3 Women (Three Women) (1977)
5143,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Grey Gardens (1975)
5144,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,Purple Rain (1984)
5145,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,Point of No Return (1993)
5146,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,"Hairdresser's Husband, The (Le mari de la coiffeuse) (1990)"
5147,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,College (1927)
5148,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Mitchell (1975)
5149,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Used People (1992)
5150,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,"Front Page, The (1931)"
5151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,Dolls (2002)
5152,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Man Who Came to Dinner, The (1942)"
5153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Make Way for Tomorrow (1937)
5154,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,"Major and the Minor, The (1942)"
5155,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"Caine Mutiny, The (1954)"
5156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Black Narcissus (1947)
5157,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,Escape from Alcatraz (1979)
5158,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,Oliver Twist (1948)
5159,0,1,0,0,1,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,Shrek 2 (2004)
5160,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,1,0,0,0,"Day After Tomorrow, The (2004)"
5161,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,Raising Helen (2004)
5162,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Soul Plane (2004)
5163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Baadasssss! (How to Get the Man's Foot Outta Your Ass) (2003)
5164,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Saved! (2004)
5165,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,Harry Potter and the Prisoner of Azkaban (2004)
5166,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,1,0,0,Mindhunters (2004)
5167,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,"Blind Swordsman: Zatoichi, The (Zatôichi) (2003)"
5168,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,"Chronicles of Riddick, The (2004)"
5169,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Garfield: The Movie (2004)
5170,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,"Stepford Wives, The (2004)"
5171,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Hunting of the President, The (2004)"
5172,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Napoleon Dynamite (2004)
5173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"Doctor, The (1991)"
5174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"Dresser, The (1983)"
5175,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Father Hood (1993)
5176,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Hello Again (1987)
5177,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Hope Springs (2003)
5178,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Lover Come Back (1961)
5179,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Police Academy: Mission to Moscow (1994)
5180,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Big Wednesday (1978)
5181,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Book of Love (1990)
5182,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,Hour of the Wolf (Vargtimmen) (1968)
5183,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,Suddenly (1954)
5184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,"Divorcee, The (1930)"
5185,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Meet the Applegates (1991)
5186,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,Robot Carnival (Roboto kânibauru) (1987)
5187,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Americathon (1979)
5188,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,Sands of Iwo Jima (1949)
5189,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,This Island Earth (1955)
5190,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,Anthony Adverse (1936)
5191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Blackboard Jungle (1955)
5192,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,Luna Papa (1999)
5193,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,Investigation of a Citizen Above Suspicion (Indagine su un cittadino al di sopra di ogni sospetto) (1970)
5194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,To Each His Own (1946)
5195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,"Heiress, The (1949)"
5196,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Dragon Seed (1944)
5197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Executive Suite (1954)
5198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Johnny Belinda (1948)
5199,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Super Size Me (2004)
5200,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,Johnny Eager (1942)
5201,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,"Jetée, La (1962)"
5202,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,Northwest Passage (1940)
5203,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,"Picture of Dorian Gray, The (1945)"
5204,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"Human Condition I, The (Ningen no joken I) (1959)"
5205,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Please Don't Eat the Daisies (1960)
5206,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,White Heat (1949)
5207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,"Christmas Carol, A (Scrooge) (1951)"
5208,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,Memphis Belle (1990)
5209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"Cincinnati Kid, The (1965)"
5210,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Animal Factory (2000)
5211,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,Godzilla vs. Mechagodzilla (Gojira tai Mekagojira) (1974)
5212,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,"Hitcher, The (1986)"
5213,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,Show Boat (1951)
5214,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,Fear X (2003)
5215,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,Freaks (1932)
5216,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Immigrant, The (1917)"
5217,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Silent Movie (1976)
5218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Anna Christie (1930)
5219,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,Dr. Jekyll and Mr. Hyde (1931)
5220,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Around the World in 80 Days (2004)
5221,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Dodgeball: A True Underdog Story (2004)
5222,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,"Terminal, The (2004)"
5223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,Dear Frankie (2004)
5224,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,White Chicks (2004)
5225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"Door in the Floor, The (2004)"
5226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,"Notebook, The (2004)"
5227,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,Two Brothers (Deux frères) (2004)
5228,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,De-Lovely (2004)
5229,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"Day at the Races, A (1937)"
5230,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Bob & Carol & Ted & Alice (1969)
5231,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,"Claymation Christmas Celebration, A (1987)"
5232,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"Happenstance (Battement d'ailes du papillon, Le) (2001)"
5233,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Comandante (2003)
5234,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,Undead (2003)
5235,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,Into the Woods (1991)
5236,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Pirates of Silicon Valley (1999)
5237,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Manufacturing Consent: Noam Chomsky and the Media (1992)
5238,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Mayor of the Sunset Strip (2003)
5239,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,Killing Me Softly (2002)
5240,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,"Philadelphia Experiment, The (1984)"
5241,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,Juice (1992)
5242,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Revenge of the Pink Panther (1978)
5243,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,Angels with Dirty Faces (1938)
5244,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Zero de conduite (Zero for Conduct) (Zéro de conduite: Jeunes diables au collège) (1933)
5245,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Taxi (1998)
5246,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Taxi 3 (2003)
5247,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,Tokyo Godfathers (2003)
5248,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Our Hospitality (1923)
5249,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,All of Me (1984)
5250,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Farmer's Daughter, The (1947)"
5251,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Overboard (1987)
5252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Butterfield 8 (1960)
5253,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,"Exterminating Angel, The (Ángel exterminador, El) (1962)"
5254,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Fahrenheit 9/11 (2004)
5255,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Roxanne (1987)
5256,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,Dr. Terror's House of Horrors (1965)
5257,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Secret Society (2002)
5258,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,"Last Starfighter, The (1984)"
5259,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,Spider-Man 2 (2004)
5260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,Before Sunset (2004)
5261,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,King Arthur (2004)
5262,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Anchorman: The Legend of Ron Burgundy (2004)
5263,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,"Cinderella Story, A (2004)"
5264,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,"I, Robot (2004)"
5265,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"Maria Full of Grace (Maria, Llena eres de gracia) (2004)"
5266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Long Day's Journey Into Night (1962)
5267,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"Short Film About Killing, A (Krótki film o zabijaniu) (1988)"
5268,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,"Bourne Supremacy, The (2004)"
5269,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,Catwoman (2004)
5270,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,A Home at the End of the World (2004)
5271,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,"Testament of Dr. Mabuse, The (Das Testament des Dr. Mabuse) (1933)"
5272,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,Flash Gordon Conquers the Universe (1940)
5273,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,"Man Escaped, A (Un  condamné à mort s'est échappé ou Le vent souffle où il veut) (1956)"
5274,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"Miracle of Marcelino, The (Marcelino pan y vino) (1955)"
5275,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,Slaughterhouse-Five (1972)
5276,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Bachelor and the Bobby-Soxer, The (1947)"
5277,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Mr. Blandings Builds His Dream House (1948)
5278,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,My Favorite Wife (1940)
